id,id_client,id_product,qtd,total,sale_date,cambio
567,4,7,3,58556.0,2023-06-09,4.8922
568,8,12,1,2589.7,2023-08-28,4.8938
569,24,12,12,31078.3,2023-06-28,4.8563
570,8,132,10,14848.5,2024-12-30,6.1923
571,9,43,11,386065.0,2023-08-06,4.8609
572,7,138,3,12549.0,2023-06-28,4.8563
573,10,83,1,134804.0,2023-12-26,4.8368
574,8,3,12,102875.5,2023-03-28,5.1733
575,19,136,14,27629.0,2023-10-15,5.0625
576,49,7,10,195188.0,2024-04-25,5.1679
577,30,13,11,80957.1,2024-04-08,5.0421
578,27,125,3,10206.0,2024-11-20,5.7743
579,42,53,14,713877.5,2023-08-07,4.901
580,22,146,14,6596.8,2024-06-20,5.4254
581,12,7,10,195188.0,2023-06-14,4.8462
582,46,9,5,198528.0,2024-11-24,5.8124
583,17,58,2,217649.0,2023-10-31,5.0575
584,6,49,2,25201.6,2023-06-03,4.9558
585,30,6,14,157208.85,2024-02-14,4.9723
586,36,130,14,58017.0,2023-02-07,5.1695
587,28,113,7,30765.0,2024-09-08,5.5702
589,42,93,14,1406678.0,2024-08-17,5.4632
590,12,82,1,49052.3,2024-08-22,5.5524
591,33,54,9,1039122.35,2023-11-13,4.9247
592,21,133,4,7192.45,2024-06-02,5.2416
593,11,124,15,56549.0,2023-10-07,5.1918
594,15,12,15,38848.35,2024-04-22,5.2043
595,21,49,5,63004.95,2024-08-08,5.6172
596,23,30,14,451470.0,2023-04-23,5.0497
597,8,84,9,390815.0,2023-05-07,4.9696
598,13,39,14,414860.0,2024-11-01,5.8073
599,10,122,9,11902.0,2023-03-16,5.2892
600,36,73,13,1768025.05,2024-06-01,5.2416
601,11,56,11,449232.2,2023-12-23,4.8619
602,35,39,8,225209.85,2024-05-24,5.1508
603,19,97,10,1353351.0,2024-12-23,6.1612
604,6,72,10,946813.7,2024-02-29,4.9833
605,41,9,4,150880.9,2023-04-02,5.0804
606,24,61,11,308205.0,2023-05-26,5.0114
607,19,32,1,12502.0,2024-01-31,4.9535
608,23,76,4,592793.0,2023-11-29,4.8933
609,16,70,10,343554.0,2023-08-22,4.9431
610,8,90,11,870071.0,2024-03-09,4.9751
611,45,13,9,66237.8,2023-04-18,4.9678
612,32,11,10,344203.05,2024-01-14,4.8543
613,14,21,14,122284.0,2024-07-22,5.5598
614,45,83,1,134804.0,2024-03-28,4.9962
615,29,37,5,28822.05,2024-06-30,5.5589
616,31,52,1,13018.8,2024-08-27,5.4969
617,23,73,5,680010.0,2023-07-31,4.7415
618,43,131,8,7323.55,2023-06-12,4.8832
619,26,30,3,96744.0,2023-09-13,4.9171
620,40,12,2,5179.4,2023-09-23,4.9131
621,18,107,8,11501.65,2024-09-22,5.4775
622,33,84,14,607934.0,2024-04-24,5.1592
623,30,77,14,594571.75,2023-10-19,5.054
624,1,108,5,16728.0,2023-11-03,4.891
625,21,55,5,522439.2,2023-05-25,4.999
626,47,9,12,476466.0,2023-08-31,4.9219
627,47,120,3,8904.35,2024-04-15,5.1746
628,20,72,3,284044.3,2024-12-28,6.1991
629,23,116,8,20604.0,2024-04-09,5.008
630,18,67,13,1059495.1,2024-09-04,5.6359
631,43,15,2,55800.0,2023-01-04,5.4459
632,41,61,15,420279.0,2023-12-19,4.8663
633,21,117,5,19489.25,2023-03-23,5.2632
634,33,88,9,413276.6,2023-12-09,4.9158
635,31,63,13,1728477.5,2024-11-23,5.8124
636,30,137,8,27084.0,2024-06-30,5.5589
637,38,89,7,523208.7,2023-01-20,5.1986
638,9,62,1,97110.9,2023-12-10,4.9158
639,14,9,4,158822.0,2023-10-25,4.9981
640,14,61,6,159706.4,2023-10-01,5.0076
641,37,134,6,26890.7,2024-08-08,5.6172
642,33,84,5,206263.05,2024-08-28,5.5315
643,30,37,15,91016.0,2024-01-15,4.8765
644,5,40,8,107798.4,2023-11-19,4.8849
645,22,97,9,1218016.0,2024-08-04,5.7366
646,44,15,2,55800.0,2024-08-25,5.5263
647,18,128,9,39763.2,2023-03-19,5.2679
648,24,106,10,43849.0,2024-08-19,5.4237
649,25,31,11,86558.3,2024-11-30,6.0535
650,21,22,13,487242.65,2023-03-27,5.2306
651,6,34,12,59010.0,2023-07-02,4.8192
652,22,80,12,1550686.0,2024-05-28,5.1538
653,44,109,13,8095.0,2023-05-21,4.9858
654,5,42,5,28465.8,2024-01-14,4.8543
655,1,66,14,176003.0,2024-01-04,4.9188
656,1,135,7,11512.0,2024-10-28,5.6988
657,19,121,13,45624.7,2024-09-12,5.6554
658,19,101,5,2201.15,2024-07-26,5.6465
659,36,24,11,255554.0,2024-01-19,4.9223
660,2,91,12,1618632.0,2023-10-29,4.948
661,8,134,1,4482.1,2023-09-25,4.9606
662,6,38,12,301657.3,2024-05-06,5.0727
663,39,147,9,25907.45,2023-01-02,5.3436
664,7,33,7,44659.5,2024-11-15,5.7885
665,43,114,13,10391.0,2023-04-25,5.0613
666,14,15,5,132524.05,2023-01-01,5.2177
667,16,124,1,3581.5,2024-04-26,5.1184
668,22,64,2,223011.0,2024-01-25,4.9232
669,25,110,4,9982.0,2023-02-25,5.1791
670,7,124,13,46558.55,2023-05-31,5.0959
671,2,66,5,59715.1,2024-07-30,5.6532
672,9,124,4,14326.0,2023-06-16,4.8286
673,4,95,13,862129.75,2023-11-26,4.8927
674,14,108,15,47673.85,2024-05-30,5.1972
675,2,148,14,63648.1,2023-02-17,5.2012
676,11,4,5,16909.0,2023-03-15,5.2981
677,18,7,8,156150.0,2023-01-21,5.1986
678,3,107,10,14377.3,2024-09-20,5.4775
679,43,133,2,3785.0,2024-06-08,5.2802
680,6,21,12,104815.0,2023-12-08,4.9158
681,32,76,3,422365.25,2024-10-06,5.4686
682,20,18,2,53145.0,2024-09-10,5.6254
683,18,130,14,58017.0,2023-07-27,4.7202
684,1,63,12,1679492.0,2024-08-08,5.6172
685,9,98,3,238083.0,2024-12-01,6.0535
686,43,9,13,490363.4,2023-05-27,5.0114
687,18,149,1,1164.0,2024-06-20,5.4254
688,43,55,8,835903.1,2024-01-04,4.9188
689,43,125,7,22623.3,2024-03-15,4.9937
690,43,71,6,781044.0,2024-07-23,5.5807
691,14,2,15,199473.4,2024-12-17,6.1685
692,33,18,3,79717.0,2023-06-21,4.7795
693,18,87,8,534879.0,2024-09-09,5.6097
694,27,17,5,70194.0,2023-05-07,4.9696
695,17,71,5,650870.0,2023-06-12,4.8832
696,36,90,14,1107363.0,2024-11-16,5.7885
697,27,106,4,16662.05,2024-04-20,5.2269
698,3,124,10,37699.0,2023-03-22,5.2648
699,2,128,8,35345.7,2023-01-24,5.1696
700,6,77,2,84938.55,2023-10-15,5.0625
701,47,120,2,5936.55,2023-04-29,5.0007
702,20,16,8,240048.0,2024-06-02,5.2416
703,23,41,3,31800.0,2024-05-08,5.0887
704,16,16,7,199539.9,2024-04-27,5.1184
705,16,71,5,618326.5,2023-06-04,4.9558
706,21,98,5,396806.0,2023-02-08,5.2036
707,36,62,11,1068219.9,2024-10-21,5.7068
708,48,77,2,84938.55,2023-05-23,4.9674
709,24,94,8,309706.65,2023-02-21,5.2012
710,2,150,6,9874.0,2023-08-28,4.8938
711,16,81,8,977188.0,2024-03-27,4.9856
712,29,44,6,61598.95,2024-09-27,5.4431
713,23,117,9,36927.0,2023-01-18,5.0909
714,24,29,11,401614.0,2023-01-16,5.1115
715,30,40,5,70920.0,2024-08-19,5.4237
716,12,15,12,334797.0,2024-04-10,5.0654
717,8,145,5,20661.55,2024-03-11,4.9777
718,36,106,5,20827.8,2023-11-13,4.9247
719,32,89,7,523208.7,2024-05-31,5.2416
720,45,133,8,14384.9,2023-08-31,4.9219
721,43,46,15,71019.15,2024-12-03,6.0707
722,24,10,6,182588.1,2023-07-08,4.8799
723,13,65,7,178904.0,2023-07-31,4.7415
724,46,9,14,555877.0,2023-11-12,4.9219
725,33,130,1,4144.0,2023-03-06,5.197
726,22,39,12,337814.3,2023-10-31,5.0575
727,43,19,3,46832.15,2023-01-05,5.4026
728,32,115,14,11628.0,2023-03-02,5.208
729,43,18,2,53145.0,2024-05-05,5.0668
730,43,148,15,71783.0,2024-06-10,5.3666
731,41,142,3,2355.05,2024-04-11,5.0765
732,35,64,12,1271163.65,2023-07-11,4.8949
733,45,68,4,254208.6,2023-10-17,5.0384
734,22,86,7,654662.0,2023-04-21,5.0497
735,35,129,5,16331.0,2024-01-07,4.8899
736,16,69,10,430017.5,2024-03-08,4.9751
737,22,106,5,20827.8,2023-02-24,5.1791
738,46,3,7,60010.55,2023-02-12,5.2526
739,38,65,4,97119.45,2024-08-22,5.5524
740,46,139,11,15674.0,2024-10-15,5.6378
741,39,19,8,131459.0,2024-03-04,4.9475
742,8,99,3,305710.0,2023-02-17,5.2012
743,47,20,8,234334.6,2024-08-24,5.5263
744,44,102,15,12480.0,2024-04-24,5.1592
745,42,64,7,741512.05,2023-10-07,5.1918
746,8,118,10,40993.45,2023-04-09,5.0683
747,11,76,12,1778379.0,2024-02-13,4.9717
748,8,43,10,350969.0,2024-06-20,5.4254
749,10,70,14,480976.0,2024-02-20,4.9408
750,4,91,2,256283.4,2024-10-11,5.6263
751,15,89,11,865459.0,2024-08-23,5.5263
752,32,149,3,3316.45,2024-03-10,4.9751
753,23,120,14,41555.85,2023-01-28,5.0767
754,9,24,13,286917.1,2024-08-23,5.5263
755,9,35,7,73187.05,2023-03-08,5.1387
756,21,100,4,397480.95,2024-06-09,5.2802
757,37,36,12,271217.0,2024-09-23,5.5446
758,38,96,7,469628.7,2023-02-25,5.1791
759,2,46,15,74757.0,2024-06-16,5.363
760,30,68,10,635522.45,2023-06-28,4.8563
761,40,2,1,13298.1,2023-07-21,4.7732
762,13,3,11,94302.7,2023-04-15,4.9455
763,42,75,9,280169.25,2023-11-21,4.8806
764,1,28,10,135456.7,2024-10-14,5.6045
765,10,117,12,46774.2,2023-04-20,5.0497
766,3,110,7,17469.0,2023-10-25,4.9981
767,43,63,1,132960.1,2024-06-08,5.2802
768,36,124,11,39395.55,2023-02-06,5.1763
769,29,59,14,1220326.0,2024-10-09,5.5737
770,31,62,10,971109.0,2023-11-13,4.9247
771,28,25,5,60632.0,2023-07-31,4.7415
772,20,26,13,213446.95,2023-12-03,4.9191
773,36,76,10,1407882.9,2024-04-04,5.0237
774,45,33,3,19139.65,2023-03-31,5.0804
775,43,32,4,50010.0,2024-04-10,5.0654
776,6,89,4,298976.4,2024-03-08,4.9751
777,41,79,11,727615.0,2024-10-05,5.4686
778,17,112,8,16575.6,2023-09-27,5.0289
779,5,107,1,1437.35,2024-03-09,4.9751
780,11,12,11,28488.6,2024-11-04,5.7898
781,45,101,12,5282.95,2024-10-28,5.6988
782,6,113,13,57134.0,2023-02-03,5.103
783,22,80,4,491050.25,2023-10-11,5.0496
785,43,128,10,46507.0,2024-07-19,5.5543
786,37,35,5,55028.0,2023-01-25,5.1042
787,18,106,15,62484.35,2024-07-08,5.472
788,4,111,1,4285.0,2024-07-19,5.5543
789,4,80,13,1679910.0,2023-06-29,4.8584
790,3,30,8,257983.0,2024-08-06,5.6528
791,48,7,1,19519.0,2023-07-09,4.8799
792,26,92,8,710833.0,2024-08-30,5.6562
793,17,6,3,35461.0,2023-03-15,5.2981
794,13,73,4,572640.0,2024-10-30,5.7801
795,26,141,8,36341.3,2023-09-03,4.9318
796,12,133,12,22713.0,2023-09-15,4.8689
797,3,150,7,10944.0,2024-09-04,5.6359
798,23,45,15,148556.0,2024-09-01,5.6562
799,40,150,12,19748.0,2024-11-04,5.7898
800,45,24,7,154493.75,2023-08-28,4.8938
801,37,64,10,1059303.2,2024-11-27,5.8291
802,34,112,4,8724.0,2024-02-25,4.9851
803,1,138,2,7947.7,2023-10-02,5.0679
804,2,63,3,398879.35,2024-09-18,5.4767
805,2,135,12,19734.0,2024-07-09,5.4387
806,36,76,10,1481982.0,2023-11-23,4.8931
807,16,140,4,11911.1,2023-07-02,4.8192
808,46,123,2,5276.3,2024-04-30,5.1718
809,13,94,12,464559.5,2024-06-01,5.2416
810,43,34,15,73763.0,2024-04-16,5.2635
811,20,4,7,23673.0,2024-04-07,5.052
812,3,63,10,1329598.15,2024-03-22,4.9897
813,19,122,10,12563.75,2023-12-08,4.9158
814,10,82,4,206536.0,2023-04-26,5.0585
815,7,122,12,15076.5,2023-10-19,5.054
817,20,56,2,85978.0,2023-03-26,5.2921
818,12,126,3,7629.45,2024-02-10,4.9717
819,18,51,11,670461.55,2024-04-05,5.052
820,32,20,3,87875.0,2023-01-10,5.2395
821,42,103,11,19681.0,2024-02-24,4.9851
822,45,131,5,4577.1,2024-12-04,6.0581
823,2,8,3,14204.4,2024-04-27,5.1184
824,45,26,6,98514.05,2023-02-16,5.2432
825,22,61,15,420279.0,2023-07-20,4.7888
826,3,128,15,69761.0,2023-05-15,4.9103
827,47,91,5,640708.5,2023-02-21,5.2012
828,15,21,5,43673.0,2023-05-26,5.0114
829,45,27,14,231160.0,2023-05-19,4.9858
830,29,139,12,16244.05,2024-11-15,5.7885
831,19,126,4,10172.6,2024-11-28,5.9871
832,41,11,12,434783.0,2023-03-28,5.1733
833,4,35,6,66033.0,2024-01-10,4.8901
834,10,9,6,238233.0,2024-02-02,4.9471
835,45,26,2,34566.0,2024-05-06,5.0727
836,43,50,9,96409.8,2024-05-03,5.0668
837,44,117,14,54569.9,2024-08-20,5.4547
838,41,124,9,32232.55,2023-04-02,5.0804
839,8,20,8,246668.0,2023-01-08,5.2855
840,12,143,2,8873.0,2023-02-26,5.1791
841,40,42,10,59928.0,2023-12-20,4.8766
842,4,100,8,794961.9,2023-08-24,4.8748
843,22,92,14,1181759.15,2024-07-09,5.4387
844,40,85,9,347208.0,2024-04-02,5.0476
845,24,17,4,56155.0,2024-03-20,5.012
846,33,116,13,33482.0,2024-07-23,5.5807
847,9,131,10,9154.2,2023-12-22,4.8619
848,23,98,9,714250.0,2024-03-11,4.9777
849,21,93,15,1507155.0,2023-11-23,4.8931
850,12,92,12,1012936.55,2023-09-22,4.9131
851,32,49,8,100808.3,2023-12-22,4.8619
852,49,28,1,13546.05,2023-10-02,5.0679
853,35,86,4,374093.0,2024-08-06,5.6528
854,42,49,14,185700.0,2024-11-13,5.7713
855,3,140,11,34480.0,2023-09-03,4.9318
856,24,140,11,34480.0,2023-12-14,4.8912
857,8,47,3,17450.55,2024-09-18,5.4767
858,45,53,4,214700.0,2024-08-31,5.6562
859,28,95,15,994764.95,2023-12-06,4.9031
860,20,131,11,10599.0,2023-09-05,4.9705
861,45,39,7,197058.5,2024-12-04,6.0581
862,3,100,10,993701.9,2023-01-22,5.1986
863,2,94,8,309706.65,2024-03-10,4.9751
864,5,72,10,996646.0,2023-12-31,4.8413
865,11,150,14,21887.05,2023-01-17,5.1203
866,25,138,11,43713.3,2024-07-09,5.4387
867,13,94,10,407508.0,2023-02-13,5.1834
868,37,43,4,140387.0,2023-12-26,4.8368
869,3,84,5,217119.0,2024-10-04,5.4686
870,22,90,11,826567.45,2024-11-24,5.8124
871,20,145,7,30449.0,2023-01-30,5.0959
872,10,126,1,2543.15,2024-10-31,5.7779
873,25,18,7,186007.0,2023-04-12,4.9496
874,42,59,10,871661.0,2023-12-01,4.9191
875,13,92,12,1012936.55,2024-11-04,5.7898
876,35,150,1,1563.7,2024-11-17,5.7885
877,18,111,15,61064.1,2024-02-17,4.9761
878,23,13,2,15494.0,2024-12-31,6.1923
879,44,12,1,2726.0,2023-08-26,4.8772
880,39,59,3,248423.1,2023-06-15,4.8222
881,36,106,10,41656.55,2023-11-03,4.891
882,3,68,2,133794.0,2023-08-21,4.9847
883,11,9,13,516172.0,2023-03-04,5.2037
884,25,17,5,66684.3,2023-06-29,4.8584
885,40,117,12,46774.2,2023-11-15,4.8682
886,17,109,1,591.85,2023-03-28,5.1733
887,10,40,10,134748.0,2024-09-21,5.4775
888,22,24,15,348483.0,2023-10-27,4.948
889,45,17,15,210582.0,2024-03-31,4.9962
890,11,127,11,16190.85,2024-05-11,5.1464
891,11,42,2,11386.7,2024-07-15,5.4563
892,39,31,12,99397.0,2024-07-04,5.4839
893,26,24,13,302018.0,2024-07-17,5.467
894,36,124,8,30159.0,2024-10-14,5.6045
895,36,64,5,557528.0,2024-11-21,5.8173
896,5,48,3,44209.0,2023-04-03,5.0637
897,44,116,3,7727.0,2024-11-16,5.7885
898,1,6,7,78603.95,2024-10-02,5.4305
899,29,28,7,94819.5,2023-06-08,4.9119
900,19,146,14,6944.0,2024-06-07,5.2802
901,20,122,10,12563.75,2023-09-16,4.8689
902,47,146,7,3472.0,2024-08-15,5.4651
903,16,94,5,203754.0,2023-12-10,4.9158
904,14,107,5,7567.0,2023-09-14,4.8751
905,41,132,11,17193.0,2024-05-21,5.1037
906,41,138,5,20915.0,2024-07-11,5.41
907,39,66,2,23885.85,2023-06-04,4.9558
908,42,98,13,1031695.0,2024-09-13,5.5717
909,26,26,8,131351.75,2024-08-27,5.4969
911,40,16,5,150030.0,2023-01-31,5.0993
912,18,72,9,852132.9,2024-10-08,5.5197
913,48,52,2,27408.0,2024-11-02,5.8073
914,31,91,13,1753518.0,2024-01-11,4.8794
915,19,100,1,104600.0,2023-02-16,5.2432
916,42,112,15,31078.3,2023-01-20,5.1986
917,28,15,4,111599.0,2024-07-29,5.6479
918,11,43,1,33342.15,2024-10-11,5.6263
919,34,122,4,5025.5,2024-04-20,5.2269
920,15,148,8,36369.8,2024-12-12,5.9408
921,1,55,1,109987.0,2023-03-10,5.1822
922,38,71,6,781044.0,2024-04-19,5.2269
923,31,7,8,148342.5,2024-10-31,5.7779
924,21,115,11,8679.2,2024-04-20,5.2269
925,28,74,8,657844.6,2023-11-28,4.8867
926,38,144,5,10517.45,2023-07-20,4.7888
927,38,1,6,188798.25,2024-03-11,4.9777
928,49,125,12,38783.75,2023-12-18,4.9399
929,11,84,1,43424.0,2023-04-14,4.9455
930,35,108,10,31783.2,2023-03-05,5.2037
931,32,92,3,253233.9,2023-06-09,4.8922
932,15,113,10,43950.0,2023-08-07,4.901
933,34,108,11,34960.95,2024-02-23,4.9851
934,3,72,15,1494970.0,2023-08-07,4.901
935,13,36,2,42942.85,2023-03-19,5.2679
936,29,57,7,831534.0,2023-01-14,5.1146
937,39,2,10,132982.9,2023-08-17,4.9816
938,23,114,2,1519.05,2023-12-26,4.8368
939,47,34,1,4918.0,2024-09-28,5.4431
940,42,29,1,36510.0,2023-05-09,5.0007
941,33,5,14,331366.0,2023-02-09,5.2315
942,28,147,10,30301.0,2024-08-23,5.5263
943,5,18,6,159435.0,2024-02-13,4.9717
944,44,101,7,3244.0,2024-02-08,4.9804
945,2,80,12,1473151.7,2023-01-07,5.2855
946,19,102,9,7113.6,2023-04-26,5.0585
947,48,24,15,331058.85,2023-03-16,5.2892
948,34,75,9,294915.0,2023-12-11,4.944
949,10,144,6,12620.75,2023-04-05,5.0447
950,18,34,8,39340.0,2023-12-16,4.9397
951,36,39,1,28151.35,2024-01-07,4.8899
952,18,56,14,601843.0,2024-09-17,5.501
953,11,108,14,46838.0,2023-09-15,4.8689
954,48,62,10,1022220.0,2024-08-19,5.4237
955,46,120,14,41555.85,2024-05-16,5.127
956,36,40,6,85104.0,2023-11-27,4.8951
957,32,54,3,346373.8,2024-10-13,5.6263
958,18,50,5,56380.0,2023-02-01,5.0721
959,17,84,11,453779.85,2023-08-05,4.8609
960,47,19,6,98594.0,2023-09-29,5.0076
961,12,79,13,816913.55,2023-08-18,4.9724
962,43,97,10,1285683.45,2023-05-26,5.0114
963,13,100,15,1569004.0,2024-11-18,5.7603
964,34,70,12,391651.75,2024-04-20,5.2269
965,39,22,7,262361.5,2023-04-14,4.9455
966,24,78,8,974092.0,2024-06-24,5.4
967,46,15,8,223198.0,2024-08-15,5.4651
968,22,27,2,33023.0,2023-03-14,5.2362
969,13,39,8,237063.0,2024-10-28,5.6988
970,35,11,4,144928.0,2023-04-24,5.0595
971,20,32,4,47509.5,2024-03-21,4.9807
972,29,36,14,316419.0,2023-04-05,5.0447
973,25,19,13,213621.0,2024-10-15,5.6378
974,14,37,13,78880.0,2023-04-09,5.0683
975,15,142,6,4958.0,2024-04-16,5.2635
976,6,77,2,89409.0,2024-06-10,5.3666
977,5,108,11,34960.95,2024-07-25,5.6402
978,23,112,8,16575.6,2023-07-14,4.7957
979,9,58,7,723683.4,2024-11-10,5.7648
980,3,37,13,74936.0,2024-01-18,4.9403
981,15,15,3,83699.0,2023-06-30,4.8192
982,3,116,2,4893.45,2024-04-04,5.0237
983,38,73,5,715800.0,2023-09-06,4.9762
984,14,42,8,47943.0,2024-02-23,4.9851
985,34,85,7,256548.45,2023-08-28,4.8938
986,36,119,1,3256.0,2024-09-15,5.5717
987,19,18,8,212580.0,2023-05-13,4.9234
988,15,117,10,41030.0,2023-07-16,4.7957
989,17,62,3,291332.7,2024-06-12,5.3891
990,15,134,11,49299.3,2023-08-30,4.8653
991,25,19,6,98594.0,2024-05-22,5.1502
992,40,46,12,59805.0,2023-04-29,5.0007
993,44,103,10,16997.4,2023-08-22,4.9431
994,5,103,11,19681.0,2024-08-29,5.6358
995,22,28,4,57034.0,2023-04-30,5.0007
996,31,4,12,38553.85,2023-02-24,5.1791
997,10,95,15,1047121.0,2024-10-17,5.6758
998,29,57,14,1663068.0,2024-01-03,4.9212
999,1,56,7,300921.0,2024-10-06,5.4686
1000,2,105,9,2786.0,2024-04-22,5.2043
1001,11,40,10,134748.0,2023-06-30,4.8192
1002,45,78,5,608808.0,2023-04-07,5.0683
1004,39,94,1,40751.0,2023-07-20,4.7888
1005,30,57,14,1579914.6,2023-04-09,5.0683
1006,42,31,3,24849.0,2024-01-07,4.8899
1007,28,98,10,793611.0,2023-10-01,5.0076
1008,11,55,14,1462829.95,2024-01-06,4.8899
1009,38,129,10,31028.9,2024-03-22,4.9897
1010,44,116,5,12234.1,2024-08-19,5.4237
1011,23,128,6,27904.0,2024-02-29,4.9833
1012,14,144,4,8414.15,2023-06-06,4.9292
1013,33,148,10,47856.0,2023-02-27,5.196
1014,8,102,9,7113.6,2023-12-24,4.8619
1015,30,121,8,29554.0,2024-01-10,4.8901
1016,6,113,12,50103.0,2023-03-09,5.1353
1017,18,121,14,51720.0,2023-03-09,5.1353
1018,28,9,10,397055.0,2023-05-12,4.9234
1019,36,49,9,113409.1,2024-06-18,5.4074
1020,16,89,6,472068.0,2023-05-04,5.0106
1021,35,29,6,219062.0,2023-04-10,5.0834
1022,6,124,13,46558.55,2023-04-11,5.0128
1023,30,82,11,567974.0,2024-11-19,5.7743
1024,17,78,9,1095854.0,2024-11-06,5.7648
1025,13,16,7,199539.9,2023-03-30,5.1254
1026,17,113,4,16701.0,2024-05-09,5.1577
1027,7,74,15,1298378.0,2024-07-24,5.6346
1028,39,146,5,2356.0,2024-10-06,5.4686
1029,43,99,4,407613.65,2024-05-01,5.1718
1030,18,13,10,73597.45,2024-04-26,5.1184
1031,6,90,9,676282.2,2023-04-29,5.0007
1032,2,35,4,44022.0,2024-08-10,5.5115
1033,14,145,11,47848.0,2023-05-24,4.9474
1034,49,6,10,118202.0,2023-10-08,5.1918
1035,42,131,8,7709.0,2023-06-23,4.7799
1036,6,84,13,564510.0,2023-12-09,4.9158
1037,41,52,15,195283.9,2024-07-27,5.6465
1038,46,20,5,146458.65,2024-07-01,5.5893
1039,35,129,14,43440.65,2023-12-02,4.9191
1040,43,145,4,16529.05,2024-10-18,5.6672
1041,33,6,2,23640.0,2024-08-16,5.4632
1042,37,78,6,694040.55,2023-06-10,4.8922
1043,13,120,7,20777.45,2024-02-22,4.9419
1044,49,46,1,4984.0,2024-10-30,5.7801
1045,3,136,10,19735.0,2023-01-23,5.1922
1046,7,58,5,544123.0,2023-10-20,5.0528
1047,38,76,1,140788.1,2023-08-15,4.9812
1048,15,89,12,944137.0,2024-10-07,5.4626
1049,46,122,13,16332.4,2023-11-01,5.0194
1050,24,62,1,97110.9,2024-06-01,5.2416
1051,31,148,13,62212.0,2023-06-11,4.8922
1052,4,99,15,1609000.0,2024-12-30,6.1923
1053,12,65,2,51115.0,2023-06-21,4.7795
1054,17,138,2,8366.0,2024-08-09,5.5115
1055,4,48,13,181994.35,2023-07-29,4.7253
1056,14,45,6,59422.0,2023-08-08,4.9217
1057,30,41,5,53000.0,2024-09-07,5.5702
1058,47,100,11,1150603.0,2023-09-24,4.9131
1059,15,150,4,6583.0,2024-08-17,5.4632
1060,29,134,14,66047.0,2023-10-29,4.948
1061,17,82,15,735785.45,2024-06-02,5.2416
1062,30,58,8,827067.15,2023-02-18,5.2012
1063,15,60,5,516567.25,2024-04-25,5.1679
1064,17,135,2,3289.0,2024-12-08,6.0293
1065,11,125,8,27217.0,2023-02-06,5.1763
1066,11,65,14,357808.0,2024-02-09,4.9717
1067,38,136,12,22497.9,2023-01-09,5.2967
1068,30,70,6,206133.0,2024-06-27,5.5229
1069,14,90,8,632779.0,2024-03-24,4.9897
1070,38,9,3,119116.0,2023-12-02,4.9191
1071,11,6,7,82741.0,2024-01-30,4.9638
1072,17,110,9,21337.0,2024-08-30,5.6562
1073,13,136,8,14998.6,2023-06-16,4.8286
1074,14,74,1,82231.05,2023-07-02,4.8192
1075,7,1,12,377596.5,2023-12-17,4.9397
1076,16,34,1,4918.0,2024-05-11,5.1464
1077,45,84,9,390815.0,2024-12-27,6.1991
1078,48,145,14,60898.0,2024-09-06,5.5702
1079,49,15,1,26505.0,2023-11-29,4.8933
1080,21,16,5,142528.5,2023-04-12,4.9496
1081,28,31,8,66265.0,2024-12-07,6.0293
1082,18,91,6,809316.0,2023-10-04,5.1526
1083,10,119,3,9278.65,2023-02-01,5.0721
1084,43,116,9,23180.0,2024-12-20,6.078
1085,21,90,5,375712.65,2023-08-04,4.8609
1086,33,32,15,187537.0,2024-06-04,5.2687
1087,48,105,6,1764.15,2023-10-08,5.1918
1088,30,34,3,14753.0,2024-02-12,4.9717
1089,4,55,10,1099872.0,2024-06-09,5.2802
1090,30,106,7,30694.0,2024-04-23,5.1626
1091,3,56,5,214944.0,2024-05-27,5.1704
1092,44,17,4,53347.25,2023-08-25,4.8772
1093,15,12,13,33668.0,2024-04-06,5.052
1094,1,13,11,80957.1,2024-06-15,5.363
1095,29,112,2,4362.0,2023-05-22,4.968
1096,10,79,11,727615.0,2023-12-18,4.9399
1097,45,55,7,769910.0,2024-03-12,4.9813
1098,6,27,5,78429.15,2023-01-05,5.4026
1099,4,101,12,5282.95,2023-10-18,5.0568
1100,21,63,7,930718.8,2024-11-03,5.8073
1101,36,12,15,40893.0,2023-11-26,4.8927
1102,4,1,14,463715.0,2024-08-11,5.5115
1103,38,12,9,24536.0,2024-09-20,5.4775
1104,24,14,6,204122.7,2024-04-22,5.2043
1105,40,77,5,223523.0,2024-04-11,5.0765
1106,15,94,8,309706.65,2023-06-25,4.7799
1107,5,46,8,39870.0,2023-09-12,4.9505
1108,1,147,5,15150.0,2023-01-09,5.2967
1109,36,79,1,66147.0,2023-12-29,4.8413
1110,29,68,13,869662.0,2023-02-03,5.103
1111,8,93,3,286359.45,2024-05-23,5.1443
1112,44,125,6,19391.4,2023-08-03,4.8797
1113,30,40,11,148222.8,2023-11-30,4.9355
1114,23,86,1,88846.85,2023-12-01,4.9191
1115,47,42,11,65921.0,2024-02-06,4.9687
1116,3,9,6,238233.0,2023-10-10,5.0862
1117,41,60,7,723195.1,2024-09-04,5.6359
1118,36,46,8,39870.0,2024-11-29,6.0535
1119,2,61,15,399265.05,2023-11-19,4.8849
1120,22,32,1,12502.0,2024-02-27,4.9575
1121,38,122,4,5025.5,2024-09-05,5.6049
1122,16,38,9,238150.0,2023-07-18,4.804
1123,3,53,3,161025.0,2024-07-19,5.5543
1124,19,9,12,476466.0,2024-04-04,5.0237
